,year,state,participation,composite,test
232,2018,Nebraska,-1.1324286436138797,1.409288581125906,SAT
233,2018,Nevada,-0.5914933252469624,0.2159511731023099,SAT
234,2018,New Hampshire,1.3829205867922854,-0.6044682949139124,SAT
235,2018,New Jersey,1.0042658639354431,-0.2741695480502385,SAT
236,2018,New Mexico,-0.7808206866753835,-0.2848243463361635,SAT
237,2018,New York,0.9231255661804058,-0.5511943034842876,SAT
238,2018,North Carolina,0.19286288638506754,-0.23155035490653864,SAT
239,2018,North Dakota,-1.1594754095322255,1.73958732798958,SAT
240,2018,Oklahoma,-0.9971948140221503,-0.6151230931998374,SAT
241,2018,Ohio,-0.7267271548386918,-0.22089555662061366,SAT
242,2018,Oregon,0.084675822711684,-0.029109187473964303,SAT
243,2018,Pennsylvania,0.6797046729152928,-0.35940793433763824,SAT
244,2018,Rhode Island,1.4099673527106311,-1.0839342177805358,SAT
245,2018,South Carolina,0.27400318414010516,-0.5298847069124377,SAT
246,2018,South Dakota,-1.1324286436138797,1.2814310016948065,SAT
247,2018,Tennessee,-1.051288345858842,1.1855378171214817,SAT
248,2018,Texas,0.5715176092419096,-0.9347670417775863,SAT
249,2018,Utah,-1.1053818776955338,-1.1691726040679356,SAT
250,2018,Vermont,0.5174240774052178,0.002855207383810591,SAT
251,2018,Virginia,0.6256111410786014,-0.029109187473964303,SAT
252,2018,Washington,0.6526579069969469,-0.41268192576726304,SAT
253,2018,West Virginia,-0.45625949565523305,-1.2863753852131101,SAT
254,2018,Wisconsin,-1.1324286436138797,1.8567901091347545,SAT
255,2018,Wyoming,-1.1324286436138797,1.462562572555531,SAT
256,2019,Alabama,-1.024241579940496,0.2479155679600848,SAT
257,2019,Alaska,-0.10465153871673702,-0.2422051531924636,SAT
258,2019,Arizona,-0.37511919790019554,0.1520223833867601,SAT
259,2019,Arkansas,-1.051288345858842,0.22660597138823485,SAT
260,2019,California,0.4903773114868719,-0.5831586983420625,SAT
261,2019,Colorado,1.4911076504656688,-1.020005428064986,SAT
262,2019,Connecticut,1.4911076504656688,-0.7855998657746368,SAT
263,2019,Delaware,1.4911076504656688,-1.4355425612160597,SAT
264,2019,District of Columbia,1.3288270549555934,-1.5420905440753094,SAT
265,2019,Florida,1.4911076504656688,-1.2863753852131101,SAT
266,2019,Georgia,0.7067514388336387,-0.6577422863435373,SAT
267,2019,Hawaii,0.2469564182217593,-0.21024075833468872,SAT
268,2019,Idaho,1.4911076504656688,-1.35030417492866,SAT
269,2019,Illinois,1.4911076504656688,-1.1372082092101607,SAT
270,2019,Indiana,0.5715176092419096,-0.423336724053188,SAT
271,2019,Iowa,-1.1324286436138797,1.3240501948385062,SAT
272,2019,Kansas,-1.1053818776955338,1.2920857999807314,SAT
273,2019,Kentucky,-1.1053818776955338,1.1961926154074067,SAT
274,2019,Louisiana,-1.078335111777188,0.8552390702578078,SAT
275,2019,Maine,1.4640608845473229,-1.1372082092101607,SAT
276,2019,Maryland,1.0042658639354431,-0.6577422863435373,SAT
277,2019,Massachusetts,0.9772190980170975,0.002855207383810591,SAT
278,2019,Michigan,1.4911076504656688,-1.2437561920694102,SAT
279,2019,Minnesota,-1.1053818776955338,1.7502421262755048,SAT
280,2019,Mississippi,-1.1324286436138797,1.2494666068370315,SAT
281,2019,Missouri,-1.1053818776955338,1.2388118085511066,SAT
282,2019,Montana,-0.9701480481038044,0.8445842719718828,SAT
283,2019,Nebraska,-1.1324286436138797,1.4945269674133057,SAT
284,2019,Nevada,-0.6726336230019999,0.38642794567710936,SAT
285,2019,New Hampshire,1.3558738208739394,-0.6470874880576123,SAT
286,2019,New Jersey,1.0042658639354431,-0.31678874119393835,SAT
287,2019,New Mexico,-0.7267271548386918,-0.49792031205466275,SAT
288,2019,New York,0.9231255661804058,-0.5938134966279874,SAT
289,2019,North Carolina,0.16581612046672164,-0.21024075833468872,SAT
290,2019,North Dakota,-1.1594754095322255,1.5264913622710805,SAT
291,2019,Ohio,-0.6996803889203458,-0.2422051531924636,SAT
292,2019,Oklahoma,-0.6185400911653083,-1.6699481235064089,SAT
293,2019,Oregon,0.16581612046672164,-0.08238317890358914,SAT
294,2019,Pennsylvania,0.6797046729152928,-0.40202712748133806,SAT
295,2019,Rhode Island,1.4911076504656688,-1.32899457835681,SAT
296,2019,South Carolina,0.6256111410786014,-0.9560766383494362,SAT
297,2019,South Dakota,-1.1324286436138797,1.5797653537007055,SAT
298,2019,Tennessee,-1.024241579940496,1.068335035976307,SAT
299,2019,Texas,0.6256111410786014,-1.041315024636836,SAT
300,2019,Utah,-1.1053818776955338,1.1748830188355568,SAT
301,2019,Vermont,0.5715176092419096,-0.14631196861913892,SAT
302,2019,Virginia,0.6256111410786014,-0.007799590902114374,SAT
303,2019,Washington,0.6797046729152928,-0.4872655137687378,SAT
304,2019,West Virginia,1.4640608845473229,-1.8830440892249083,SAT
305,2019,Wisconsin,-1.1324286436138797,1.73958732798958,SAT
306,2019,Wyoming,-1.1324286436138797,1.2601214051229566,SAT
